Word,Frequency,FrequencyperToken,FrequencyperBillion
country,305,0.00022114589828738817,221145.89828738818
passions,305,0.00022114589828738817,221145.89828738818
selection,305,0.00022114589828738817,221145.89828738818
serves,304,0.0002204208297684131,220420.82976841312
location,302,0.00021897069273046302,218970.69273046302
interact,301,0.000218245624211488,218245.624211488
maximizing,301,0.000218245624211488,218245.624211488
iconic,301,0.000218245624211488,218245.624211488
gamer,298,0.00021607041865456285,216070.41865456285
any,298,0.00021607041865456285,216070.41865456285
joining,298,0.00021607041865456285,216070.41865456285
countryside,297,0.00021534535013558782,215345.35013558783
revolutionary,295,0.00021389521309763773,213895.21309763772
read,294,0.00021317014457866267,213170.14457866267
use,294,0.00021317014457866267,213170.14457866267
text,293,0.00021244507605968764,212445.07605968765
us,293,0.00021244507605968764,212445.07605968765
leave,291,0.00021099493902173756,210994.93902173755
path,291,0.00021099493902173756,210994.93902173755
off,290,0.0002102698705027625,210269.8705027625
memorable,290,0.0002102698705027625,210269.8705027625
available,288,0.0002088197334648124,208819.73346481242
taste,287,0.00020809466494583738,208094.66494583737
memories,286,0.00020736959642686235,207369.59642686235
example,284,0.00020591945938891226,205919.45938891228
convenient,284,0.00020591945938891226,205919.45938891228
notable,284,0.00020591945938891226,205919.45938891228
towers,284,0.00020591945938891226,205919.45938891228
majestic,283,0.0002051943908699372,205194.3908699372
behind,281,0.00020374425383198712,203744.25383198712
stand,281,0.00020374425383198712,203744.25383198712
situated,281,0.00020374425383198712,203744.25383198712
dishes,280,0.0002030191853130121,203019.1853130121
trails,280,0.0002030191853130121,203019.1853130121
explored,279,0.00020229411679403703,202294.11679403702
immersing,279,0.00020229411679403703,202294.11679403702
flora,278,0.000201569048275062,201569.048275062
financial,277,0.00020084397975608694,200843.97975608695
blessed,276,0.00020011891123711191,200118.91123711193
image,275,0.00019939384271813686,199393.84271813685
6,275,0.00019939384271813686,199393.84271813685
site,275,0.00019939384271813686,199393.84271813685
still,275,0.00019939384271813686,199393.84271813685
fauna,274,0.00019866877419916183,198668.77419916182
many,274,0.00019866877419916183,198668.77419916182
become,274,0.00019866877419916183,198668.77419916182
greenery,273,0.00019794370568018677,197943.70568018677
creating,273,0.00019794370568018677,197943.70568018677
beaten,273,0.00019794370568018677,197943.70568018677
advertise,272,0.00019721863716121174,197218.63716121175
classified,272,0.00019721863716121174,197218.63716121175
worth,270,0.00019576850012326165,195768.50012326165
everything,269,0.0001950434316042866,195043.4316042866
under,269,0.0001950434316042866,195043.4316042866
much,268,0.00019431836308531156,194318.36308531158
resources,267,0.0001935932945663365,193593.2945663365
attraction,267,0.0001935932945663365,193593.2945663365
smorgon,267,0.0001935932945663365,193593.2945663365
escape,267,0.0001935932945663365,193593.2945663365
blockbusters,266,0.00019286822604736148,192868.22604736147
ask,266,0.00019286822604736148,192868.22604736147
uncover,265,0.00019214315752838642,192143.15752838642
lasting,264,0.0001914180890094114,191418.0890094114
buffs,264,0.0001914180890094114,191418.0890094114
thrilling,263,0.00019069302049043636,190693.02049043635
hrodna,260,0.00018851781493351121,188517.81493351122
connects,260,0.00018851781493351121,188517.81493351122
generate,260,0.00018851781493351121,188517.81493351122
deeper,260,0.00018851781493351121,188517.81493351122
17th,259,0.00018779274641453618,187792.74641453617
passionate,259,0.00018779274641453618,187792.74641453617
unlocking,259,0.00018779274641453618,187792.74641453617
details,259,0.00018779274641453618,187792.74641453617
long,258,0.00018706767789556113,187067.67789556112
specific,258,0.00018706767789556113,187067.67789556112
marketing,258,0.00018706767789556113,187067.67789556112
unwind,258,0.00018706767789556113,187067.67789556112
say,255,0.000184892472338636,184892.472338636
attract,255,0.000184892472338636,184892.472338636
holds,254,0.00018416740381966095,184167.40381966095
landmark,254,0.00018416740381966095,184167.40381966095
space,254,0.00018416740381966095,184167.40381966095
wildlife,254,0.00018416740381966095,184167.40381966095
potato,254,0.00018416740381966095,184167.40381966095
times,253,0.00018344233530068592,183442.33530068593
wars,253,0.00018344233530068592,183442.33530068593
each,252,0.00018271726678171086,182717.26678171087
masterpiece,251,0.00018199219826273583,181992.19826273582
regularly,251,0.00018199219826273583,181992.19826273582
prominent,251,0.00018199219826273583,181992.19826273582
grandeur,250,0.00018126712974376078,181267.12974376077
seen,250,0.00018126712974376078,181267.12974376077
spot,250,0.00018126712974376078,181267.12974376077
population,249,0.00018054206122478575,180542.06122478575
goodbye,248,0.0001798169927058107,179816.9927058107
passion,248,0.0001798169927058107,179816.9927058107
became,247,0.00017909192418683566,179091.92418683565
categories,247,0.00017909192418683566,179091.92418683565
hosts,247,0.00017909192418683566,179091.92418683565
exhibits,247,0.00017909192418683566,179091.92418683565
rule,247,0.00017909192418683566,179091.92418683565
battles,246,0.0001783668556678606,178366.8556678606
crafts,246,0.0001783668556678606,178366.8556678606
lively,246,0.0001783668556678606,178366.8556678606
easily,245,0.00017764178714888557,177641.78714888557
landscape,245,0.00017764178714888557,177641.78714888557
algorithms,244,0.00017691671862991051,176916.71862991052
level,243,0.00017619165011093548,176191.65011093547
casual,243,0.00017619165011093548,176191.65011093547
group,243,0.00017619165011093548,176191.65011093547
founded,243,0.00017619165011093548,176191.65011093547
residence,243,0.00017619165011093548,176191.65011093547
remnants,241,0.0001747415130729854,174741.5130729854
easy,241,0.0001747415130729854,174741.5130729854
enjoying,239,0.0001732913760350353,173291.3760350353
customers,239,0.0001732913760350353,173291.3760350353
invasions,239,0.0001732913760350353,173291.3760350353
draniki,238,0.00017256630751606028,172566.30751606027
western,237,0.00017184123899708522,171841.23899708522
comes,237,0.00017184123899708522,171841.23899708522
haven,236,0.0001711161704781102,171116.1704781102
desired,236,0.0001711161704781102,171116.1704781102
unsere,236,0.0001711161704781102,171116.1704781102
noble,235,0.00017039110195913513,170391.10195913512
shaped,235,0.00017039110195913513,170391.10195913512
pancakes,235,0.00017039110195913513,170391.10195913512
seite,235,0.00017039110195913513,170391.10195913512
000,234,0.0001696660334401601,169666.0334401601
origins,234,0.0001696660334401601,169666.0334401601
addition,234,0.0001696660334401601,169666.0334401601
fundraising,234,0.0001696660334401601,169666.0334401601
kamen,234,0.0001696660334401601,169666.0334401601
challenge,233,0.00016894096492118505,168940.96492118505
believe,232,0.00016821589640221002,168215.89640221003
supporting,230,0.00016676575936425993,166765.75936425992
quaint,230,0.00016676575936425993,166765.75936425992
treasure,229,0.00016604069084528487,166040.69084528487
chance,229,0.00016604069084528487,166040.69084528487
things,227,0.00016459055380733478,164590.55380733477
roots,225,0.0001631404167693847,163140.4167693847
save,225,0.0001631404167693847,163140.4167693847
sense,224,0.00016241534825040967,162415.34825040968
hassle,223,0.0001616902797314346,161690.2797314346
crucial,223,0.0001616902797314346,161690.2797314346
scenic,222,0.00016096521121245958,160965.21121245957
thriving,222,0.00016096521121245958,160965.21121245957
made,222,0.00016096521121245958,160965.21121245957
platforms,221,0.00016024014269348452,160240.14269348452
filled,220,0.0001595150741745095,159515.0741745095
always,219,0.00015879000565553446,158790.00565553445
suit,219,0.00015879000565553446,158790.00565553445
cobblestone,218,0.0001580649371365594,158064.9371365594
hours,217,0.00015733986861758437,157339.86861758438
offerings,217,0.00015733986861758437,157339.86861758438
style,217,0.00015733986861758437,157339.86861758438
growth,216,0.00015661480009860932,156614.80009860932
ornate,216,0.00015661480009860932,156614.80009860932
restaurants,215,0.00015588973157963429,155889.73157963427
documents,214,0.00015516466306065923,155164.66306065922
pristine,214,0.00015516466306065923,155164.66306065922
7,214,0.00015516466306065923,155164.66306065922
puzzles,214,0.00015516466306065923,155164.66306065922
customs,213,0.0001544395945416842,154439.5945416842
mark,212,0.00015371452602270914,153714.52602270915
settlement,212,0.00015371452602270914,153714.52602270915
title,211,0.0001529894575037341,152989.4575037341
funds,211,0.0001529894575037341,152989.4575037341
folk,211,0.0001529894575037341,152989.4575037341
try,211,0.0001529894575037341,152989.4575037341
understand,210,0.00015226438898475905,152264.38898475905
being,210,0.00015226438898475905,152264.38898475905
only,209,0.00015153932046578402,151539.32046578403
captivate,209,0.00015153932046578402,151539.32046578403
selling,209,0.00015153932046578402,151539.32046578403
lover,209,0.00015153932046578402,151539.32046578403
lifestyle,208,0.00015081425194680897,150814.25194680897
wealth,208,0.00015081425194680897,150814.25194680897
car,208,0.00015081425194680897,150814.25194680897
day,207,0.00015008918342783394,150089.18342783392
multiplayer,205,0.00014863904638988385,148639.04638988385
europe,204,0.0001479139778709088,147913.9778709088
true,204,0.0001479139778709088,147913.9778709088
compelling,204,0.0001479139778709088,147913.9778709088
impact,204,0.0001479139778709088,147913.9778709088
process,204,0.0001479139778709088,147913.9778709088
genres,202,0.0001464638408329587,146463.8408329587
experienced,202,0.0001464638408329587,146463.8408329587
trading,201,0.00014573877231398367,145738.77231398367
venture,201,0.00014573877231398367,145738.77231398367
build,201,0.00014573877231398367,145738.77231398367
adorned,201,0.00014573877231398367,145738.77231398367
vision,200,0.00014501370379500862,145013.70379500862
catching,200,0.00014501370379500862,145013.70379500862
trove,199,0.00014428863527603359,144288.63527603357
picnic,198,0.00014356356675705856,143563.56675705855
utilizing,198,0.00014356356675705856,143563.56675705855
war,197,0.0001428384982380835,142838.4982380835
see,197,0.0001428384982380835,142838.4982380835
offered,197,0.0001428384982380835,142838.4982380835
modern,195,0.0001413883612001334,141388.3612001334
ready,195,0.0001413883612001334,141388.3612001334
performances,195,0.0001413883612001334,141388.3612001334
convenience,195,0.0001413883612001334,141388.3612001334
success,195,0.0001413883612001334,141388.3612001334
ve,194,0.00014066329268115838,140663.29268115837
attention,194,0.00014066329268115838,140663.29268115837
expertise,193,0.00013993822416218332,139938.22416218332
development,193,0.00013993822416218332,139938.22416218332
ruins,193,0.00013993822416218332,139938.22416218332
together,192,0.0001392131556432083,139213.1556432083
money,192,0.0001392131556432083,139213.1556432083
year,192,0.0001392131556432083,139213.1556432083
capture,192,0.0001392131556432083,139213.1556432083
full,191,0.00013848808712423324,138488.08712423322
paradise,190,0.0001377630186052582,137763.0186052582
walk,189,0.00013703795008628315,137037.95008628315
rulers,189,0.00013703795008628315,137037.95008628315
attracts,189,0.00013703795008628315,137037.95008628315
structure,189,0.00013703795008628315,137037.95008628315
apart,189,0.00013703795008628315,137037.95008628315
left,188,0.00013631288156730812,136312.88156730813
do,188,0.00013631288156730812,136312.88156730813
personal,188,0.00013631288156730812,136312.88156730813
awe,187,0.00013558781304833306,135587.81304833308
fingertips,185,0.00013413767601038297,134137.67601038297
networking,185,0.00013413767601038297,134137.67601038297
dance,185,0.00013413767601038297,134137.67601038297
aspiring,185,0.00013413767601038297,134137.67601038297
families,183,0.00013268753897243289,132687.5389724329
relax,183,0.00013268753897243289,132687.5389724329
welcome,183,0.00013268753897243289,132687.5389724329
political,183,0.00013268753897243289,132687.5389724329
forest,182,0.00013196247045345786,131962.47045345785
experts,182,0.00013196247045345786,131962.47045345785
interior,182,0.00013196247045345786,131962.47045345785
await,182,0.00013196247045345786,131962.47045345785
exquisite,182,0.00013196247045345786,131962.47045345785
banks,181,0.0001312374019344828,131237.4019344828
receive,181,0.0001312374019344828,131237.4019344828
regional,181,0.0001312374019344828,131237.4019344828
game,181,0.0001312374019344828,131237.4019344828
come,181,0.0001312374019344828,131237.4019344828
ranging,180,0.00013051233341550777,130512.33341550776
before,180,0.00013051233341550777,130512.33341550776
similar,180,0.00013051233341550777,130512.33341550776
thought,180,0.00013051233341550777,130512.33341550776
